dataset,model,method,seed,variant,truth_type,source,ap,precision_at_1,precision_at_3,precision_at_5,recall_at_5,recall_at_10,target_rank,target_top1,target_top3,target_top5,target_salience_share
ccdefault,logreg,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,logreg,lime,3,clean,descriptive_top5,real,0.23875124875124878,0.0,0.0,0.2,0.2,0.4,,,,,
ccdefault,logreg,lime,3,clean,descriptive_top5,random,0.5251948051948051,0.0,0.3333333333333333,0.6,0.6,0.8,,,,,
ccdefault,logreg,lime,3,clean,descriptive_top5,permuted,0.4498989898989899,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
ccdefault,logreg,lime,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,logreg,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,logreg,lime,4,clean,descriptive_top5,real,0.22497835497835494,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,logreg,lime,4,clean,descriptive_top5,random,0.44291803677992936,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,logreg,lime,4,clean,descriptive_top5,permuted,0.2976190476190476,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,logreg,lime,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,logreg,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,logreg,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.48965165615780926
ccdefault,logreg,lime,0,spur,spurious_feature,random,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.059341375889239184
ccdefault,logreg,lime,0,spur,spurious_feature,permuted,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.020274278442547207
ccdefault,logreg,lime,0,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,logreg,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,logreg,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5003855150516547
ccdefault,logreg,lime,1,spur,spurious_feature,random,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.001449935019705665
ccdefault,logreg,lime,1,spur,spurious_feature,permuted,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.02145368616823788
ccdefault,logreg,lime,1,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,logreg,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,logreg,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4966878515257214
ccdefault,logreg,lime,2,spur,spurious_feature,random,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.00013002619742488118
ccdefault,logreg,lime,2,spur,spurious_feature,permuted,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.020138955106751514
ccdefault,logreg,lime,2,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,logreg,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,logreg,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5192271732629252
ccdefault,logreg,lime,3,spur,spurious_feature,random,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.04775972362431489
ccdefault,logreg,lime,3,spur,spurious_feature,permuted,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.02057214958939949
ccdefault,logreg,lime,3,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,logreg,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,logreg,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.49270963714523014
ccdefault,logreg,lime,4,spur,spurious_feature,random,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.04931598732022704
ccdefault,logreg,lime,4,spur,spurious_feature,permuted,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.020446226775351014
ccdefault,logreg,lime,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,logreg,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,treeshap,0,clean,descriptive_top5,real,0.19730221469351905,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,treeshap,0,clean,descriptive_top5,random,0.2727272727272727,0.0,0.0,0.2,0.2,0.6,,,,,
ccdefault,rf,treeshap,0,clean,descriptive_top5,permuted,0.38558352402746,0.0,0.6666666666666666,0.4,0.4,0.6,,,,,
ccdefault,rf,treeshap,0,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,1,clean,descriptive_top5,real,0.19613262405024418,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,treeshap,1,clean,descriptive_top5,random,0.1687080018887799,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,rf,treeshap,1,clean,descriptive_top5,permuted,0.23741532976827096,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,rf,treeshap,1,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,2,clean,descriptive_top5,real,0.1794659573835775,0.0,0.0,0.2,0.2,0.2,,,,,
ccdefault,rf,treeshap,2,clean,descriptive_top5,random,0.318328664799253,0.0,0.0,0.4,0.4,0.6,,,,,
ccdefault,rf,treeshap,2,clean,descriptive_top5,permuted,0.5692982456140351,1.0,0.6666666666666666,0.4,0.4,0.6,,,,,
ccdefault,rf,treeshap,2,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,3,clean,descriptive_top5,real,0.20007999247129682,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,treeshap,3,clean,descriptive_top5,random,0.4494569757727652,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,rf,treeshap,3,clean,descriptive_top5,permuted,0.22981911299989105,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,rf,treeshap,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,4,clean,descriptive_top5,real,0.1794659573835775,0.0,0.0,0.2,0.2,0.2,,,,,
ccdefault,rf,treeshap,4,clean,descriptive_top5,random,0.22968253968253965,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,treeshap,4,clean,descriptive_top5,permuted,0.32374269005847955,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,rf,treeshap,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,treeshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6209169167386183
ccdefault,rf,treeshap,0,spur,spurious_feature,random,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.04154126114997117
ccdefault,rf,treeshap,0,spur,spurious_feature,permuted,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.010585094160662722
ccdefault,rf,treeshap,0,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,treeshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,treeshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6135006276429719
ccdefault,rf,treeshap,1,spur,spurious_feature,random,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0038256957061463333
ccdefault,rf,treeshap,1,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.019952905216353577
ccdefault,rf,treeshap,1,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,treeshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,treeshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5957228316805714
ccdefault,rf,treeshap,2,spur,spurious_feature,random,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0499501769222405
ccdefault,rf,treeshap,2,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.02529483944167556
ccdefault,rf,treeshap,2,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,treeshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,treeshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6093082259580758
ccdefault,rf,treeshap,3,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.06266962257527042
ccdefault,rf,treeshap,3,spur,spurious_feature,permuted,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.006041841632744353
ccdefault,rf,treeshap,3,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,treeshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,treeshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6213383185953072
ccdefault,rf,treeshap,4,spur,spurious_feature,random,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.05596717113257169
ccdefault,rf,treeshap,4,spur,spurious_feature,permuted,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0014347530314530307
ccdefault,rf,treeshap,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,treeshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,lime,0,clean,descriptive_top5,real,0.2003097334905115,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,lime,0,clean,descriptive_top5,random,0.4382051282051282,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,rf,lime,0,clean,descriptive_top5,permuted,0.46252587991718425,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,rf,lime,0,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,1,clean,descriptive_top5,real,0.21315244633322433,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,lime,1,clean,descriptive_top5,random,0.20208458208458208,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,rf,lime,1,clean,descriptive_top5,permuted,0.5787301587301587,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
ccdefault,rf,lime,1,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,2,clean,descriptive_top5,real,0.22327517963707222,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,lime,2,clean,descriptive_top5,random,0.2903787878787879,0.0,0.0,0.2,0.2,0.4,,,,,
ccdefault,rf,lime,2,clean,descriptive_top5,permuted,0.2265951439864483,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,rf,lime,2,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,3,clean,descriptive_top5,real,0.1987307861220905,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,rf,lime,3,clean,descriptive_top5,random,0.5476190476190477,1.0,0.6666666666666666,0.4,0.4,0.6,,,,,
ccdefault,rf,lime,3,clean,descriptive_top5,permuted,0.5222222222222221,0.0,0.6666666666666666,0.4,0.4,1.0,,,,,
ccdefault,rf,lime,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,4,clean,descriptive_top5,real,0.1931752305665349,0.0,0.0,0.2,0.2,0.2,,,,,
ccdefault,rf,lime,4,clean,descriptive_top5,random,0.1901931075460487,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,rf,lime,4,clean,descriptive_top5,permuted,0.4450167224080268,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
ccdefault,rf,lime,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,rf,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4887144939682244
ccdefault,rf,lime,0,spur,spurious_feature,random,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.03456960983376812
ccdefault,rf,lime,0,spur,spurious_feature,permuted,0.0625,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.019137446079793678
ccdefault,rf,lime,0,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4850528642412229
ccdefault,rf,lime,1,spur,spurious_feature,random,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0409643726142117
ccdefault,rf,lime,1,spur,spurious_feature,permuted,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.028473793362071932
ccdefault,rf,lime,1,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4831447815313894
ccdefault,rf,lime,2,spur,spurious_feature,random,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.043217659345075224
ccdefault,rf,lime,2,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.023619461935209436
ccdefault,rf,lime,2,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5078199072791164
ccdefault,rf,lime,3,spur,spurious_feature,random,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.04105943898097766
ccdefault,rf,lime,3,spur,spurious_feature,permuted,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.013900103493118408
ccdefault,rf,lime,3,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,rf,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.48898294293864714
ccdefault,rf,lime,4,spur,spurious_feature,random,0.0625,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.029384864521053693
ccdefault,rf,lime,4,spur,spurious_feature,permuted,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.01746289204508201
ccdefault,rf,lime,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,rf,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,hgb,treeshap,0,clean,descriptive_top5,real,0.24590524564949118,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,hgb,treeshap,0,clean,descriptive_top5,random,0.25825396825396824,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,hgb,treeshap,0,clean,descriptive_top5,permuted,0.22375859434682965,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,hgb,treeshap,0,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,1,clean,descriptive_top5,real,0.2543115942028985,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,hgb,treeshap,1,clean,descriptive_top5,random,0.22629680261259205,0.0,0.0,0.2,0.2,0.2,,,,,
ccdefault,hgb,treeshap,1,clean,descriptive_top5,permuted,0.2234782608695652,0.0,0.0,0.2,0.2,0.4,,,,,
ccdefault,hgb,treeshap,1,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,2,clean,descriptive_top5,real,0.25877237851662405,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,hgb,treeshap,2,clean,descriptive_top5,random,0.22221356065749656,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,hgb,treeshap,2,clean,descriptive_top5,permuted,0.54,1.0,0.6666666666666666,0.4,0.4,0.4,,,,,
ccdefault,hgb,treeshap,2,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,3,clean,descriptive_top5,real,0.25620553359683795,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,hgb,treeshap,3,clean,descriptive_top5,random,0.17808751126828928,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,hgb,treeshap,3,clean,descriptive_top5,permuted,0.4498989898989899,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
ccdefault,hgb,treeshap,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,4,clean,descriptive_top5,real,0.2651360148802604,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,hgb,treeshap,4,clean,descriptive_top5,random,0.2993073593073593,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,hgb,treeshap,4,clean,descriptive_top5,permuted,0.24174603174603176,0.0,0.0,0.2,0.2,0.4,,,,,
ccdefault,hgb,treeshap,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,hgb,treeshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7229739834678518
ccdefault,hgb,treeshap,0,spur,spurious_feature,random,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.08215869552006572
ccdefault,hgb,treeshap,0,spur,spurious_feature,permuted,0.1,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.009926379525399178
ccdefault,hgb,treeshap,0,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,hgb,treeshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,hgb,treeshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7244796805724799
ccdefault,hgb,treeshap,1,spur,spurious_feature,random,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.01617428366111146
ccdefault,hgb,treeshap,1,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.017191295196751666
ccdefault,hgb,treeshap,1,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,hgb,treeshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,hgb,treeshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.68415809478209
ccdefault,hgb,treeshap,2,spur,spurious_feature,random,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.014520741437994393
ccdefault,hgb,treeshap,2,spur,spurious_feature,permuted,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.006783989846251343
ccdefault,hgb,treeshap,2,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,hgb,treeshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,hgb,treeshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7202620950106364
ccdefault,hgb,treeshap,3,spur,spurious_feature,random,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.017712992392652935
ccdefault,hgb,treeshap,3,spur,spurious_feature,permuted,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.007974729905527384
ccdefault,hgb,treeshap,3,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,hgb,treeshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,hgb,treeshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7061044590552784
ccdefault,hgb,treeshap,4,spur,spurious_feature,random,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.01945126131090104
ccdefault,hgb,treeshap,4,spur,spurious_feature,permuted,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0059644608167760006
ccdefault,hgb,treeshap,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,hgb,treeshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,hgb,lime,0,clean,descriptive_top5,real,0.2722788720231175,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,hgb,lime,0,clean,descriptive_top5,random,0.2048989898989899,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,hgb,lime,0,clean,descriptive_top5,permuted,0.5704273504273505,1.0,0.6666666666666666,0.6,0.6,0.6,,,,,
